timestamp,tripId,tripTime,routeId,day,direction,timeToReachExpressStation,timeToReachDestination619,057150_1..N,057150,1,Monday,N,,
620,058450_1..S03R,058450,1,Monday,S,,1520263439
620,058700_1..N03R,058700,1,Monday,N,,
620,059150_1..N03R,059150,1,Monday,N,,
620,059450_1..S03R,059450,1,Monday,S,1520263401,1520264061
620,059600_1..N03R,059600,1,Monday,N,,
620,059950_1..S03R,059950,1,Monday,S,1520263659,1520264319
620,060100_1..N03R,060100,1,Monday,N,,
620,060450_1..S03R,060450,1,Monday,S,1520263925,1520264585
620,060550_1..N03R,060550,1,Monday,N,,
620,060950_1..S03R,060950,1,Monday,S,1520264200,1520264860
620,061050_1..N03R,061050,1,Monday,N,,
620,061450_1..S03R,061450,1,Monday,S,1520264462,1520265122
620,061600_1..N03R,061600,1,Monday,N,,
620,061950_1..S03R,061950,1,Monday,S,1520264727,1520265387
620,062150_1..N03R,062150,1,Monday,N,,
620,062450_1..S03R,062450,1,Monday,S,1520265060,1520265720
620,062700_1..N03R,062700,1,Monday,N,,
620,062950_1..S03R,062950,1,Monday,S,1520265360,1520266020
620,063250_1..N03R,063250,1,Monday,N,,
620,063450_1..S03R,063450,1,Monday,S,1520265660,1520266320
620,063850_1..N03R,063850,1,Monday,N,,
620,064050_1..S03R,064050,1,Monday,S,1520266020,1520266680
620,064350_1..N03R,064350,1,Monday,N,,
620,064550_1..S03R,064550,1,Monday,S,1520266380,1520267040
620,064850_1..N03R,064850,1,Monday,N,,
620,065050_1..S03R,065050,1,Monday,S,1520266740,1520267400
620,051400_2..S05R,051400,2,Monday,S,,
620,052000_2..S05R,052000,2,Monday,S,,
620,051400_2..N01R,051400,2,Monday,N,,
620,052050_2..N01R,052050,2,Monday,N,,
620,052550_2..S01R,052550,2,Monday,S,,
620,052650_2..N01R,052650,2,Monday,N,,
620,053750_2..N01R,053750,2,Monday,N,,
620,053950_2..S01R,053950,2,Monday,S,,
620,054250_2..N01R,054250,2,Monday,N,,
620,054900_2..N01R,054900,2,Monday,N,,
620,055350_2..S01R,055350,2,Monday,S,,
620,055550_2..N01R,055550,2,Monday,N,,
620,056150_2..N01R,056150,2,Monday,N,,
620,056600_2..N01R,056600,2,Monday,N,,
620,056700_2..S01R,056700,2,Monday,S,,
620,057550_2..N01R,057550,2,Monday,N,,
620,057750_2..S01R,057750,2,Monday,S,1520263589,1520264039
620,058700_2..S01R,058700,2,Monday,S,1520263961,1520264381
620,059000_2..N01R,059000,2,Monday,N,,
620,059650_2..S01R,059650,2,Monday,S,1520264686,1520265106
620,059950_2..N01R,059950,2,Monday,N,,
620,060200_2..S01R,060200,2,Monday,S,1520265273,1520265693
